style_key,class,n_photos_requested,n_photos_ok,n_fallback,raw_threshold
Ladieswear || Leggings/Tights || Socks and Tights || Black || Solid,solid,8,8,0,5.340402057436483
Ladieswear || Scarf || Accessories || White || Solid,solid,8,8,0,2.015882136682495
Menswear || Sweater || Jersey Fancy || Blue || Placement print,patterned,8,8,0,14.536492932088954
Menswear || Shorts || Jersey Basic || Khaki green || Solid,solid,8,8,0,11.343130733258473
Ladieswear || Bikini top || Swimwear || Red || Lace,patterned,6,6,0,34.80899307752518
"Menswear || Underwear bottom || Under-, Nightwear || Red || Check",patterned,8,8,0,11.319123560919488
Divided || Dress || Dresses Ladies || Blue || Denim,patterned,8,8,0,7.842370217226731
Baby/Children || Dress || Dresses/Skirts girls || Pink || Solid,solid,8,8,1,8.311998674124256
Menswear || Shirt || Shirts || Beige || Solid,solid,8,8,0,7.670415406825741
Ladieswear || Dress || Jersey Fancy || Green || All over pattern,patterned,8,8,0,17.812771990926194
Ladieswear || Dress || Jersey Fancy || Blue || All over pattern,patterned,8,8,0,24.845752630727244
Divided || Sunglasses || Accessories || Metal || Solid,solid,7,7,1,23.93216240924163
Menswear || Socks || Socks and Tights || Yellow || All over pattern,patterned,6,6,0,30.73589826743253
Divided || Sweater || Unknown || Black || Solid,solid,8,8,0,1.9377635032978704
Divided || T-shirt || Unknown || Black || Solid,solid,7,7,0,4.250161432675602
Ladieswear || Jacket || Outdoor || Black || Check,patterned,7,7,0,4.887648148879887
Ladieswear || Dress || Jersey Fancy || Orange || Solid,solid,8,8,0,8.478918243946099
Ladieswear || Bodysuit || Jersey Basic || Black || Solid,solid,8,8,0,2.3215049960820533
"Ladieswear || Underwear bottom || Under-, Nightwear || Lilac Purple || Solid",solid,8,8,1,13.536990538189237
Baby/Children || Dress || Jersey Fancy || Beige || All over pattern,patterned,8,8,0,21.30190732149986
Divided || Blouse || Blouses || Yellow || Solid,solid,6,6,0,5.346874532387992
Ladieswear || Trousers || Trousers || Red || Check,patterned,8,8,0,19.75585914311831
Ladieswear || Hoodie || Jersey Fancy || White || Solid,solid,8,8,0,1.6151002164513275
Sport || T-shirt || Jersey Fancy || Pink || Solid,solid,7,7,0,20.78105113076888
Menswear || Trousers || Jersey Fancy || Black || Colour blocking,patterned,8,8,0,35.96730541648596
Divided || Sweater || Knitwear || Black || Placement print,patterned,5,5,0,3.2256494812179906
"Ladieswear || Pyjama bottom || Under-, Nightwear || Grey || Solid",solid,7,7,0,6.708207465292346
"Ladieswear || Night gown || Under-, Nightwear || Pink || Lace",patterned,5,5,0,13.529403529960499
Ladieswear || Blouse || Jersey Fancy || Blue || All over pattern,patterned,6,6,0,7.841958482113329
Ladieswear || Trousers || Jersey Fancy || Brown || Solid,solid,7,7,0,10.53814110617012
Ladieswear || Trousers || Jersey Fancy || White || Solid,solid,8,8,0,4.370182508301121
Ladieswear || Swimwear bottom || Swimwear || White || Lace,patterned,5,5,0,0.6384991983573852
Ladieswear || Blouse || Blouses || Lilac Purple || Solid,solid,8,8,0,9.479177433154609
Divided || Hoodie || Jersey Fancy || White || Placement print,patterned,8,8,0,2.5600407782544248
Divided || Top || Jersey Fancy || Pink || Solid,solid,8,8,0,5.348236672289556
Ladieswear || Dress || Jersey Fancy || Lilac Purple || Solid,solid,5,5,0,17.86320007423433
Divided || Dress || Dresses Ladies || Yellow || All over pattern,patterned,8,8,0,10.906227471134203
Divided || Jumpsuit/Playsuit || Dresses Ladies || White || Solid,solid,5,5,0,4.111361675306102
Ladieswear || Blazer || Outdoor || Black || Solid,solid,8,8,0,1.6768409866500136
Divided || T-shirt || Jersey Fancy || Black || Application/3D,patterned,5,5,0,6.803499627657505
Ladieswear || Jumpsuit/Playsuit || Jersey Fancy || Black || Solid,solid,8,8,1,3.711535814383819
Ladieswear || Boots || Shoes || White || Solid,solid,8,8,1,3.723735102055059
"Ladieswear || Underwear body || Under-, Nightwear || Orange || Solid",solid,8,8,0,5.076224560953799
Ladieswear || Jacket || Outdoor || Yellow || Solid,solid,8,8,0,10.471118823208931
Ladieswear || T-shirt || Jersey Fancy || White || Placement print,patterned,6,6,0,1.1116529435408848
Menswear || Ring || Accessories || Metal || Solid,solid,8,8,1,25.926994639424112
Baby/Children || Dress || Jersey Fancy || Red || Solid,solid,8,8,0,10.607853089878088
Divided || Sweater || Jersey Fancy || Grey || Embroidery,patterned,5,5,0,23.096149389150206
Ladieswear || Bikini top || Swimwear || Yellow || Other structure,patterned,8,8,0,11.388333383537072
Ladieswear || Skirt || Skirts || Black || Other structure,patterned,6,6,0,16.4514422508364
"Ladieswear || Sweater || Under-, Nightwear || Black || Solid",solid,8,8,0,1.710408691245144
"Ladieswear || Sweater || Under-, Nightwear || Grey || Melange",solid,8,8,0,6.945882268411666
Baby/Children || Bodysuit || Jersey Fancy || White || All over pattern,patterned,8,8,0,5.077105234113318
Baby/Children || Garment Set || Jersey Fancy || White || Solid,solid,6,6,0,7.534719806058474
Ladieswear || Sweater || Jersey Basic || Grey || Melange,solid,8,8,0,10.779278814195237
Menswear || T-shirt || Jersey Fancy || Green || Placement print,patterned,8,8,0,8.210680743695008
Divided || Blouse || Blouses || Pink || Embroidery,patterned,7,7,0,9.18685709250897
Ladieswear || Blouse || Special Offers || Red || Solid,solid,5,5,0,13.058613848385377
Ladieswear || Sweater || Jersey Fancy || Khaki green || Solid,solid,8,8,0,5.978111270830182
Menswear || Shirt || Shirts || Grey || Solid,solid,8,8,0,10.76709194292717
Ladieswear || Swimwear bottom || Swimwear || Green || Solid,solid,8,8,0,22.385172467609735
Ladieswear || Hair string || Accessories || White || Solid,solid,8,8,0,5.551541818882734
Ladieswear || Dress || Jersey Fancy || Black || Stripe,patterned,8,8,1,4.093158241637267
Divided || Shorts || Shorts || Black || All over pattern,patterned,8,8,0,9.8310455553441
Divided || Shorts || Shorts || Beige || Solid,solid,8,8,0,4.642614461157999
Divided || Top || Jersey Fancy || Black || Glittering/Metallic,patterned,6,6,0,5.911303781441145
Ladieswear || Scarf || Accessories || White || All over pattern,patterned,7,7,0,25.97786929571871
Ladieswear || Heeled sandals || Shoes || Red || Solid,solid,8,8,0,21.602285259389653
Ladieswear || Top || Jersey Fancy || Green || All over pattern,patterned,8,8,0,16.216348405737584
Ladieswear || Dress || Blouses || White || All over pattern,patterned,8,8,1,5.1891033904861565
Ladieswear || Sweater || Unknown || Red || Solid,solid,8,8,0,5.047141886442801
Baby/Children || Dress || Jersey Fancy || Pink || Solid,solid,8,8,0,9.168179155373588
Divided || Top || Jersey Fancy || White || Solid,solid,8,8,0,1.4867825826379222
Ladieswear || Trousers || Trousers || Turquoise || Solid,solid,6,6,0,13.333958562588505
Ladieswear || Swimwear bottom || Swimwear || Yellow || Other structure,patterned,8,8,0,10.816133439256722
Ladieswear || Skirt || Shorts || Blue || Solid,solid,6,6,0,5.386167745055335
Divided || Shirt || Blouses || Beige || Solid,solid,7,7,0,6.669955489397532
Ladieswear || Blouse || Special Offers || Black || Solid,solid,6,6,0,4.456810838265495
Ladieswear || Bikini top || Swimwear || Blue || Other structure,patterned,7,7,0,11.193556009513422
Ladieswear || Swimwear bottom || Swimwear || Blue || Other structure,patterned,8,8,0,1.4539116230968376
Divided || Sweater || Knitwear || White || Embroidery,patterned,8,8,0,3.678765436468894
Baby/Children || Skirt || Trousers Denim || Blue || Denim,patterned,8,8,0,6.315353010330169
Baby/Children || Hoodie || Jersey Fancy || Red || Colour blocking,patterned,8,8,0,20.113367730583786
Divided || T-shirt || Jersey Fancy || Black || All over pattern,patterned,8,8,0,23.191998050105006
Divided || Skirt || Skirts || Black || Check,patterned,8,8,0,4.939293233203286
"Divided || Underwear bottom || Under-, Nightwear || Black || Solid",solid,8,8,0,1.5213758742144114
"Divided || Underwear bottom || Under-, Nightwear || Black || Melange",solid,6,6,0,16.345406442088745
Divided || Jacket || Outdoor || Yellow || Solid,solid,8,8,0,9.446640514131776
Ladieswear || Shorts || Shorts || Grey || Denim,patterned,8,8,0,2.5569873165759938
Ladieswear || Blazer || Dressed || White || Stripe,patterned,8,8,0,6.629417385223476
Ladieswear || Sunglasses || Accessories || White || Solid,solid,5,5,0,5.082395888773981
"Divided || Underwear bottom || Under-, Nightwear || Lilac Purple || Solid",solid,5,5,0,14.095700825084144
Menswear || Trousers || Trousers Denim || Green || Denim,patterned,6,6,0,3.315427097103234
Ladieswear || Sweater || Knitwear || Beige || Stripe,patterned,6,6,0,9.445379422061276
Ladieswear || Bodysuit || Jersey Fancy || Black || Solid,solid,8,8,0,3.088344151485458
Ladieswear || Sweater || Jersey Fancy || Beige || Solid,solid,8,8,0,5.929038625060516
Ladieswear || Skirt || Skirts || White || Solid,solid,8,8,0,2.507043274425021
Ladieswear || Skirt || Skirts || White || Stripe,patterned,8,8,1,13.281682308174586
Ladieswear || Skirt || Skirts || Red || All over pattern,patterned,7,7,1,22.597586338492295
Ladieswear || Sweater || Jersey Basic || Grey || Solid,solid,7,7,0,14.152197227447761
Divided || Skirt || Trousers || Pink || Solid,solid,8,8,0,6.906101896176525
Ladieswear || Dress || Dresses Ladies || Black || Stripe,patterned,8,8,0,26.00497050574569
Divided || Cardigan || Jersey Fancy || White || Solid,solid,7,7,0,4.321726249857958
Divided || Blouse || Blouses || Turquoise || Solid,solid,7,7,1,18.388247674531378
Ladieswear || Blazer || Dressed || Black || Stripe,patterned,5,5,0,22.350563960716862
Ladieswear || Dress || Jersey Fancy || Pink || Lace,patterned,8,8,0,8.172333636992033
Ladieswear || Top || Blouses || Beige || All over pattern,patterned,8,8,0,11.867740633693991
Ladieswear || Dress || Blouses || Beige || All over pattern,patterned,8,8,2,7.823401973832987
Ladieswear || Dress || Blouses || Khaki green || Solid,solid,8,8,0,9.592271077381554
Ladieswear || Dress || Blouses || Blue || Denim,patterned,8,8,0,8.082513473059677
Ladieswear || Bodysuit || Jersey Fancy || White || Solid,solid,8,8,0,1.7183946182601473
Ladieswear || T-shirt || Jersey Fancy || White || Embroidery,patterned,8,8,1,1.3521586295297001
Ladieswear || Blazer || Dressed || White || Other structure,patterned,6,6,0,18.019624256550003
Ladieswear || Dress || Unknown || Orange || Solid,solid,8,8,0,10.513629212051896
Divided || Jumpsuit/Playsuit || Dresses Ladies || Red || Solid,solid,7,7,0,2.93783324066876
Ladieswear || Blouse || Blouses || Blue || Denim,patterned,8,8,0,10.947171207310175
Ladieswear || Top || Knitwear || Black || Solid,solid,8,8,0,2.359750157270483
Ladieswear || Top || Knitwear || Red || Solid,solid,7,7,0,8.612843536860238
Divided || Bag || Accessories || Beige || Solid,solid,8,8,0,10.721902942820764
Ladieswear || Sweater || Jersey Fancy || Grey || All over pattern,patterned,5,5,0,23.928749260217657
Ladieswear || T-shirt || Jersey Basic || Black || All over pattern,patterned,6,6,0,11.02312210879323
Ladieswear || T-shirt || Jersey Basic || Beige || Solid,solid,8,8,0,9.046446345463751
Ladieswear || Sandals || Shoes || White || Solid,solid,8,8,0,10.264982867137228
Divided || Dress || Dresses Ladies || Turquoise || Embroidery,patterned,8,8,2,6.876789588486349
Ladieswear || Top || Jersey Fancy || White || Lace,patterned,8,8,2,2.9584755295095464
Divided || Blouse || Blouses || White || Lace,patterned,5,5,1,2.51147199972912
Ladieswear || Dress || Blouses || Blue || Stripe,patterned,7,7,0,14.317451030296253
Menswear || Vest top || Jersey Fancy || Black || Placement print,patterned,6,6,0,31.42303438203566
Divided || Dungarees || Dresses Ladies || Black || All over pattern,patterned,5,5,0,7.245387797828137
Ladieswear || Scarf || Accessories || Pink || All over pattern,patterned,8,8,0,20.156142689334587
Ladieswear || Cap/peaked || Accessories || Black || Solid,solid,8,8,0,2.088736540656425
Ladieswear || Dress || Jersey Fancy || Red || All over pattern,patterned,8,8,0,12.478462468284741
Menswear || Trousers || Trousers Denim || Turquoise || Denim,patterned,8,8,0,4.734976474528265
Divided || Hat/brim || Accessories || Black || Solid,solid,8,8,0,3.6189641034947293
Divided || Blouse || Blouses || Black || Check,patterned,5,5,0,5.87868690898579
Baby/Children || Hoodie || Jersey Fancy || Green || All over pattern,patterned,6,6,0,22.63791736986418
Ladieswear || Top || Jersey Fancy || Unknown || Solid,solid,8,8,0,3.7779097473993253
Ladieswear || Top || Jersey Fancy || Beige || All over pattern,patterned,8,8,0,18.002660042885513
"Ladieswear || Pyjama set || Under-, Nightwear || Black || Solid",solid,7,7,1,2.4937975402729995
Ladieswear || T-shirt || Jersey Fancy || Unknown || Front print,patterned,5,5,0,26.165841861343342
Ladieswear || Dress || Dresses Ladies || Black || Dot,patterned,7,7,0,3.749505474252357
Ladieswear || Dress || Unknown || Red || Solid,solid,8,8,0,3.8160837428710774
Ladieswear || Trousers || Unknown || Red || Solid,solid,8,8,0,8.36800805664927
Ladieswear || Shirt || Unknown || Black || Solid,solid,8,8,0,2.203620891252042
Divided || Wallet || Accessories || Black || Solid,solid,8,8,0,2.849420183013038
Ladieswear || Dress || Jersey Fancy || White || Lace,patterned,8,8,0,1.2877140665946283
Ladieswear || Sweater || Jersey Fancy || Unknown || Solid,solid,6,6,0,25.76986369620809
Ladieswear || Sweater || Jersey Fancy || Green || Solid,solid,8,8,0,10.247175428469047
Ladieswear || Trousers || Jersey Fancy || Khaki green || Solid,solid,8,8,0,9.902663593152157
Ladieswear || T-shirt || Jersey Fancy || Unknown || Solid,solid,8,8,0,2.344805920761922
Ladieswear || Sweater || Knitwear || Mole || Melange,solid,8,8,0,4.507922968243246
Divided || Hair/alice band || Accessories || Pink || Solid,solid,8,8,0,19.414827190998004
Ladieswear || Blouse || Jersey Fancy || Green || Solid,solid,5,5,0,17.235614159707744
Divided || Top || Jersey Basic || Khaki green || Solid,solid,7,7,0,2.988162347010365
Divided || Jacket || Unknown || Black || Solid,solid,8,8,0,2.8194802396378487
Ladieswear || Trousers || Unknown || Blue || Denim,patterned,8,8,0,5.145434674490004
Divided || Dress || Unknown || Black || All over pattern,patterned,8,8,0,4.71721095946199
Divided || Skirt || Unknown || Black || Solid,solid,8,8,0,4.273475474385792
Divided || Trousers || Unknown || Black || Denim,patterned,6,6,0,2.454471501970969
Ladieswear || Other accessories || Accessories || Beige || Solid,solid,8,8,0,20.211462661592243
Ladieswear || Vest top || Blouses || Red || Solid,solid,8,8,0,3.669808242093179
Ladieswear || Vest top || Blouses || Blue || Solid,solid,8,8,0,12.398583106771213
Ladieswear || Skirt || Skirts || Grey || Check,patterned,8,8,0,6.864444066703106
Ladieswear || Skirt || Skirts || Orange || All over pattern,patterned,8,8,0,16.214240413347493
Ladieswear || Skirt || Skirts || Green || All over pattern,patterned,7,7,0,18.83256368568186
Ladieswear || Skirt || Trousers || Beige || Solid,solid,8,8,0,8.606484465679326
Ladieswear || Hair/alice band || Accessories || Beige || Solid,solid,7,7,0,9.047466309082019
Ladieswear || Hair/alice band || Accessories || Green || Solid,solid,5,5,0,15.794146310757567
Ladieswear || Trousers || Unknown || Beige || Solid,solid,8,8,0,8.533827351260149
Ladieswear || Sweater || Unknown || White || Solid,solid,8,8,0,2.0003133283624805
Ladieswear || Blouse || Blouses || Turquoise || Solid,solid,8,8,0,10.887465744053479
Ladieswear || Vest top || Blouses || Pink || Solid,solid,8,8,1,9.166974451345197
Ladieswear || Skirt || Skirts || Blue || Denim,patterned,8,8,0,7.8054188439613315
Baby/Children || Hoodie || Jersey Fancy || Blue || Sequin,patterned,8,8,0,8.876090343192335
Ladieswear || Sneakers || Shoes || Mole || Solid,solid,7,7,0,14.794188138708869
Baby/Children || Ballerinas || Shoes || Metal || Solid,solid,8,8,0,5.6317959328786165
Ladieswear || Sweater || Jersey Fancy || Beige || Melange,solid,8,8,0,2.1386769078840375
Sport || Hoodie || Unknown || Black || Solid,solid,8,8,0,2.4105761046089675
Menswear || Socks || Socks and Tights || White || Placement print,patterned,8,8,3,6.917065391336299
Ladieswear || T-shirt || Jersey Fancy || Pink || Front print,patterned,8,8,0,11.162244949417186
Ladieswear || Scarf || Accessories || Black || All over pattern,patterned,8,8,0,17.76456315209616
Ladieswear || Trousers || Trousers Denim || Black || Denim,patterned,8,8,1,1.9219958946524032
Divided || T-shirt || Jersey Basic || Beige || Solid,solid,8,8,0,2.263117501136899
Divided || T-shirt || Jersey Basic || Mole || Solid,solid,7,7,0,2.8793224336057683
Divided || T-shirt || Jersey Basic || Orange || Solid,solid,8,8,0,2.5770684458544455
Ladieswear || Dress || Dresses Ladies || Unknown || Solid,solid,8,8,0,5.522665984610912
Sport || Bra || Jersey Fancy || Orange || Solid,solid,6,6,0,4.963782964420606
Ladieswear || Scarf || Accessories || Yellow || Solid,solid,8,8,0,7.330629509147056
Baby/Children || T-shirt || Jersey Fancy || Khaki green || Front print,patterned,8,8,0,10.26109496639372
Divided || Blouse || Blouses || Beige || All over pattern,patterned,8,8,0,8.628776493684319
Ladieswear || Bodysuit || Jersey Fancy || Black || Lace,patterned,6,6,0,4.956647576304832
Divided || Hoodie || Outdoor || Blue || Solid,solid,5,5,0,19.349085682303674
Ladieswear || Trousers || Knitwear || Grey || Melange,solid,8,8,0,5.723838537199005
Ladieswear || T-shirt || Jersey Basic || Brown || Solid,solid,6,6,0,3.3656199675312766
Ladieswear || Blouse || Blouses || White || Check,patterned,5,5,0,14.080257492935829
Menswear || Trousers || Trousers || Brown || Check,patterned,7,7,0,10.735374074323603
Ladieswear || Wedge || Shoes || Yellow || Solid,solid,6,6,0,10.486840960200455
Sport || Leggings/Tights || Jersey Fancy || Pink || Solid,solid,8,8,0,16.550006073720414
Baby/Children || Dress || Dresses/Skirts girls || Pink || Application/3D,patterned,8,8,0,5.156178788599715
Menswear || Cardigan || Knitwear || Blue || Melange,solid,8,8,0,2.5672585792335756
Ladieswear || Bag || Accessories || Turquoise || Solid,solid,8,8,0,14.049712780812992
Divided || Bag || Accessories || Mole || Solid,solid,8,8,0,6.438416414340654
Sport || Sweater || Jersey Fancy || Beige || Solid,solid,5,5,1,16.609847879046914
Divided || Bodysuit || Jersey Fancy || Black || Solid,solid,8,8,0,2.457539278624843
Menswear || Shirt || Shirts || Turquoise || Solid,solid,5,5,0,31.13177528552395
Ladieswear || Dress || Jersey Fancy || Brown || Solid,solid,8,8,1,10.494869658787989
Ladieswear || Dress || Jersey Fancy || Beige || Solid,solid,8,8,0,11.156520259032881
Ladieswear || Blouse || Blouses || Unknown || Solid,solid,8,8,1,3.7421995038773668
Divided || Bag || Accessories || White || Solid,solid,8,8,0,3.5194129138462236
Ladieswear || Dress || Jersey Fancy || Grey || Solid,solid,8,8,0,4.602011194346808
Ladieswear || Blazer || Dressed || Beige || Check,patterned,8,8,0,6.491718877235832
Ladieswear || Blazer || Dressed || Orange || Solid,solid,6,6,0,13.527412909272506
Divided || Hat/beanie || Accessories || Beige || Solid,solid,8,8,0,6.82526570093051
Ladieswear || Bag || Accessories || Khaki green || Solid,solid,8,8,0,9.846343001752434
Ladieswear || Dress || Dresses Ladies || White || Dot,patterned,5,5,1,2.8002043989783494
Ladieswear || Sweater || Knitwear || White || Melange,solid,8,8,0,16.2873728223232
Divided || Dress || Dresses Ladies || Mole || Solid,solid,6,6,0,6.032314127025252
Ladieswear || Dress || Blouses || White || Solid,solid,8,8,1,3.2160735451236278
Ladieswear || Blazer || Dressed || Brown || Solid,solid,8,8,0,8.792578679376568
Ladieswear || Dress || Unknown || Green || Solid,solid,7,7,0,16.784815732476666
Ladieswear || Bag || Accessories || Beige || All over pattern,patterned,6,6,0,20.81847299626483
Ladieswear || Dress || Dresses Ladies || Lilac Purple || Solid,solid,8,8,0,14.598046508254985
Divided || Dress || Dresses Ladies || White || Embroidery,patterned,8,8,2,4.0887231573306915
Divided || Skirt || Trousers || Red || All over pattern,patterned,5,5,0,13.264194709279895
Ladieswear || Skirt || Special Offers || Black || Solid,solid,6,6,0,5.024360148664182
Ladieswear || Skirt || Jersey Fancy || Beige || Solid,solid,7,7,0,10.897504487847863
Divided || Trousers || Trousers || Black || Check,patterned,8,8,0,8.959240009538224
Ladieswear || Top || Jersey Fancy || Yellow || All over pattern,patterned,6,6,0,29.341132334008563
Baby/Children || Dress || Jersey Fancy || Yellow || All over pattern,patterned,8,8,0,6.390726705543017
Divided || Dress || Dresses Ladies || Red || Embroidery,patterned,5,5,0,15.174634980638507
Ladieswear || Dress || Jersey Fancy || Turquoise || Solid,solid,8,8,0,16.859027335938762
Baby/Children || Trousers || Woven/Jersey/Knitted mix Baby || Black || Denim,patterned,8,8,0,14.219780607906356
Ladieswear || Dress || Jersey Fancy || Beige || All over pattern,patterned,8,8,0,12.520058645567785
Baby/Children || T-shirt || Jersey Fancy || White || Sequin,patterned,8,8,0,9.740205551736421
Ladieswear || Sweater || Jersey Fancy || Grey || Front print,patterned,8,8,0,18.92158653867046
Baby/Children || Garment Set || Jersey Fancy || Beige || All over pattern,patterned,8,8,0,29.86770809435565
Menswear || T-shirt || Jersey Fancy || Beige || Placement print,patterned,8,8,0,4.240301492131754
Baby/Children || Skirt || Dresses/Skirts girls || Black || Solid,solid,8,8,0,5.0205866354851825
Divided || Shorts || Unknown || Black || Denim,patterned,5,5,0,3.0229464451289614
Ladieswear || Scarf || Accessories || Yellow || All over pattern,patterned,5,5,0,16.233625327866633
Divided || Jacket || Unknown || Red || Solid,solid,6,6,1,7.17420961667856
Divided || Dress || Dresses Ladies || Grey || All over pattern,patterned,8,8,0,12.41887247587499
Ladieswear || Skirt || Trousers || Orange || Solid,solid,5,5,0,17.576338949808058
"Menswear || Underwear bottom || Under-, Nightwear || Blue || Mixed solid/pattern",patterned,8,8,1,9.38636017819072
Ladieswear || Skirt || Skirts || Beige || Check,patterned,8,8,0,7.4309368546076024
Ladieswear || Skirt || Skirts || Brown || Solid,solid,8,8,0,15.194931043343336
Ladieswear || Sweater || Knitwear || White || Application/3D,patterned,8,8,0,2.123739381421924
Ladieswear || Shorts || Trousers Denim || Blue || Denim,patterned,8,8,0,7.056745029405856
Ladieswear || Jumpsuit/Playsuit || Trousers || Beige || Solid,solid,8,8,0,7.207361300613099
Sport || T-shirt || Jersey Fancy || Green || Solid,solid,5,5,0,20.66636781598291
Ladieswear || Ring || Accessories || Green || Solid,solid,6,6,2,1.943544246437196
Divided || Trousers || Unknown || Black || Solid,solid,8,8,0,3.1092352330068804
Ladieswear || Top || Jersey Fancy || Khaki green || Embroidery,patterned,5,5,0,4.262944351826926
Ladieswear || Hoodie || Jersey Fancy || Beige || Solid,solid,8,8,0,6.508530363576611
Ladieswear || Vest top || Blouses || White || Embroidery,patterned,5,5,1,3.7358379172969722
Ladieswear || Top || Knitwear || White || Solid,solid,8,8,0,2.858922476491289
Divided || Jacket || Outdoor || Orange || Solid,solid,7,7,0,18.215060504963922
Sport || Leggings/Tights || Jersey Fancy || Unknown || Melange,solid,5,5,0,31.563252933752644
Menswear || Trousers || Trousers || White || Check,patterned,6,6,0,2.082787190890815
Ladieswear || Vest top || Knitwear || White || Solid,solid,8,8,0,3.4517542847589193
Baby/Children || Leggings/Tights || Jersey Fancy || Black || Check,patterned,6,6,0,3.7145960400173497
Ladieswear || Dress || Blouses || Yellow || Solid,solid,8,8,0,8.725456467309746
Menswear || Polo shirt || Jersey Fancy || Blue || All over pattern,patterned,8,8,0,20.291009481275335
Divided || Top || Jersey Basic || Yellow || Solid,solid,6,6,0,9.47841526551263
Menswear || Shirt || Shirts || Khaki green || Check,patterned,8,8,0,4.955413102823765
Ladieswear || Dress || Dresses Ladies || White || Embroidery,patterned,8,8,0,1.1239749605308995
Ladieswear || Skirt || Trousers || White || Solid,solid,8,8,0,7.205870704663252
Ladieswear || Trousers || Trousers || Grey || Melange,solid,8,8,1,10.52959332481222
Ladieswear || Ring || Accessories || Pink || Solid,solid,8,8,3,7.953108713472767
Ladieswear || Ring || Accessories || White || Solid,solid,6,6,2,7.004241529102488
Ladieswear || Trousers || Trousers || Brown || All over pattern,patterned,7,7,0,12.040708947301548
Divided || Hair/alice band || Accessories || Yellow || All over pattern,patterned,5,5,0,8.016991978712493
Divided || Jacket || Outdoor || Brown || Solid,solid,7,7,0,11.243410250226173
Divided || Jumpsuit/Playsuit || Dresses Ladies || Blue || Denim,patterned,8,8,0,9.647061339121285
Baby/Children || Jumpsuit/Playsuit || Jersey Fancy || White || Solid,solid,5,5,1,17.35067266282001
Divided || Trousers || Unknown || Black || All over pattern,patterned,7,7,0,12.591752999989964
Divided || Dress || Dresses Ladies || Beige || Solid,solid,8,8,0,5.463282970266649
Ladieswear || Trousers || Jersey Fancy || Beige || Solid,solid,8,8,0,6.61788768035087
"Ladieswear || Underwear bottom || Under-, Nightwear || Orange || Lace",patterned,8,8,0,4.944393812094994
Ladieswear || Trousers || Knitwear || Black || Solid,solid,8,8,0,2.137829382117606
Menswear || Socks || Socks and Tights || Lilac Purple || All over pattern,patterned,8,8,0,36.31931522067469
Ladieswear || Coat || Outdoor || Mole || Solid,solid,8,8,0,8.881669404272037
Ladieswear || Blouse || Blouses || Brown || All over pattern,patterned,8,8,0,8.12287270962891
Divided || Cardigan || Jersey Fancy || Pink || Solid,solid,8,8,0,6.5482652141774444
Ladieswear || Dress || Jersey Fancy || Beige || Melange,solid,5,5,0,3.3223550429427826
Divided || Dress || Dresses Ladies || Black || Check,patterned,8,8,0,6.090146671689677
Ladieswear || Vest top || Blouses || Blue || All over pattern,patterned,6,6,0,16.24543712518912
Ladieswear || Blouse || Blouses || White || Contrast,patterned,5,5,0,1.3620853028291529
"Ladieswear || Pyjama set || Under-, Nightwear || Black || Contrast",patterned,7,7,1,2.3163324775474727
"Ladieswear || Sweater || Under-, Nightwear || Beige || Melange",solid,7,7,0,9.339587021714784
Divided || Trousers || Unknown || Blue || Denim,patterned,8,8,0,6.041608498798813
Divided || Sweater || Jersey Fancy || Pink || Colour blocking,patterned,5,5,0,5.574142849277905
Divided || Skirt || Skirts || Beige || Check,patterned,5,5,0,9.620087935655224
Ladieswear || Dress || Knitwear || Beige || Solid,solid,8,8,0,9.219452901642496
Ladieswear || Sweater || Knitwear || Red || Application/3D,patterned,7,7,0,13.911238931724514
Ladieswear || Dress || Knitwear || Brown || Solid,solid,5,5,0,4.701933443441569
Divided || T-shirt || Jersey Fancy || Lilac Purple || Solid,solid,6,6,1,22.27296158926307
"Ladieswear || Sweater || Under-, Nightwear || White || Solid",solid,8,8,0,1.3349408467754253
"Ladieswear || Sweater || Under-, Nightwear || Orange || Solid",solid,5,5,0,13.318208544824191
Baby/Children || Ballerinas || Shoes || White || Solid,solid,8,8,0,15.373198558725349
Divided || Cardigan || Knitwear || Lilac Purple || Solid,solid,5,5,0,30.94055593738312
Ladieswear || Vest top || Blouses || Beige || All over pattern,patterned,8,8,0,13.715459264943481
Ladieswear || Scarf || Accessories || Grey || Melange,solid,6,6,0,4.03362104224715
Divided || Dress || Dresses Ladies || Brown || All over pattern,patterned,8,8,0,9.157417039919263
Divided || Trousers || Trousers || Brown || Solid,solid,7,7,0,9.179213334438137
Divided || Skirt || Trousers || Beige || Solid,solid,8,8,0,8.289670865677705
Divided || Jacket || Outdoor || Turquoise || Solid,solid,5,5,0,11.296618120121543
Divided || Hoodie || Jersey Basic || Mole || Solid,solid,5,5,0,15.247074308694984
Divided || Hoodie || Jersey Basic || White || Solid,solid,7,7,0,2.0958400251244416
Ladieswear || Bikini top || Swimwear || Green || Other structure,patterned,8,8,0,14.503021086452458
Ladieswear || Bikini top || Swimwear || Pink || Other structure,patterned,8,8,0,10.431791727306889
Menswear || Shirt || Shirts || Beige || Check,patterned,8,8,0,14.285920994658323
Ladieswear || Earrings || Accessories || Metal || Solid,solid,8,8,0,1.2024679335317847
Ladieswear || Earring || Accessories || Lilac Purple || Solid,solid,8,8,2,19.025587582985352
Ladieswear || Bodysuit || Jersey Fancy || Pink || Solid,solid,6,6,0,22.39798682126201
