rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,y_true_log,realised_intensity
1,Ladieswear || Swimwear bottom || Swimwear || Black || Other structure,Ladieswear,Swimwear bottom,Swimwear,Black,Other structure,1.0520850194045759,99.76661952553334,10.461538461538462,52,true,true,true,3.931752425220386,49.99626655395887
842,Ladieswear || Dress || Jersey Fancy || Yellow || All over pattern,Ladieswear,Dress,Jersey Fancy,Yellow,All over pattern,1.6587738313601246,11.244019530186241,4.461538461538462,47,false,true,true,2.4492193692423356,10.579304029304032
843,Ladieswear || T-shirt || Jersey Fancy || Red || Stripe,Ladieswear,T-shirt,Jersey Fancy,Red,Stripe,1.001493113155218,11.215549593389564,1.6153846153846154,40,false,true,true,2.715713073847779,14.115384615384613
844,Ladieswear || Dress || Dresses Ladies || Orange || All over pattern,Ladieswear,Dress,Dresses Ladies,Orange,All over pattern,0.747726964206702,11.214536013403379,3.3076923076923075,52,false,false,true,2.8255347252433305,15.869963369963369
845,Menswear || Swimwear bottom || Swimwear || Blue || Solid,Menswear,Swimwear bottom,Swimwear,Blue,Solid,1.1858678184624307,11.18878710009877,5.153846153846154,52,false,true,true,2.541085097569091,11.693437118437119
846,Sport || Vest top || Jersey Fancy || Yellow || Solid,Sport,Vest top,Jersey Fancy,Yellow,Solid,0.7598094155702235,11.18430493740629,1.9230769230769231,52,false,false,true,1.6835458845878224,4.384615384615385
847,Menswear || T-shirt || Jersey Fancy || Pink || Placement print,Menswear,T-shirt,Jersey Fancy,Pink,Placement print,0.9874724621415216,11.180499140159883,4.538461538461538,48,false,true,true,2.5609967831457134,11.948717948717949
848,Ladieswear || Jumpsuit/Playsuit || Trousers || Khaki green || Solid,Ladieswear,Jumpsuit/Playsuit,Trousers,Khaki green,Solid,0.5983488055337328,11.158586319213663,1.8461538461538463,52,false,false,true,,
849,Ladieswear || Dress || Blouses || Black || All over pattern,Ladieswear,Dress,Blouses,Black,All over pattern,0.8461126135987415,11.156408769825047,24.076923076923077,52,true,false,true,2.0456169742090746,6.733928700768032
850,Ladieswear || Heels || Shoes || Black || Solid,Ladieswear,Heels,Shoes,Black,Solid,0.5948713260288521,11.1441562119015,6.153846153846154,52,false,false,true,2.47956440002078,10.936063936063936
851,"Menswear || Underwear bottom || Under-, Nightwear || Green || All over pattern",Menswear,Underwear bottom,"Under-, Nightwear",Green,All over pattern,0.9756920556621664,11.141322790846324,6.0,52,false,true,true,2.4219474465542445,10.267781363935208
852,Divided || T-shirt || Jersey Fancy || Grey || Placement print,Divided,T-shirt,Jersey Fancy,Grey,Placement print,1.5613745106568073,11.12030521839781,1.0,48,false,true,true,,
853,Ladieswear || Top || Jersey Fancy || Black || All over pattern,Ladieswear,Top,Jersey Fancy,Black,All over pattern,0.6326949327485113,11.101195980241474,9.615384615384615,52,false,false,true,2.525814298571636,11.501070724147645
854,Ladieswear || Top || Blouses || Pink || Solid,Ladieswear,Top,Blouses,Pink,Solid,0.9208311053821492,11.057398416360979,4.846153846153846,49,false,true,true,2.2965227983184997,8.939560439560438
855,Ladieswear || Skirt || Jersey Fancy || Beige || Solid,Ladieswear,Skirt,Jersey Fancy,Beige,Solid,1.2277003818829602,11.039543356546803,1.8461538461538463,51,false,true,true,3.072515236157016,20.596153846153847
856,Ladieswear || Belt || Accessories || White || Solid,Ladieswear,Belt,Accessories,White,Solid,1.255241224417733,11.030714816488464,3.769230769230769,52,false,true,true,2.182143994850457,7.865293040293038
857,Menswear || Shorts || Shorts || Khaki green || Solid,Menswear,Shorts,Shorts,Khaki green,Solid,1.3500289522172773,11.01847520387529,7.153846153846154,36,false,true,true,2.317603559244115,9.15131810120498
858,Menswear || T-shirt || Jersey Fancy || Black || Front print,Menswear,T-shirt,Jersey Fancy,Black,Front print,1.107978759925891,11.00571074630757,3.769230769230769,51,false,true,true,2.1535707721110002,7.615567765567764
859,Ladieswear || T-shirt || Jersey Fancy || Grey || Melange,Ladieswear,T-shirt,Jersey Fancy,Grey,Melange,1.3075128116652364,10.988977968433241,5.230769230769231,52,false,true,true,1.9500355889907368,6.028937728937728
860,Ladieswear || Dress || Dresses Ladies || Blue || Stripe,Ladieswear,Dress,Dresses Ladies,Blue,Stripe,1.4503160210317847,10.986644218068905,5.3076923076923075,52,false,true,true,2.161401964166486,7.683302808302811
861,Ladieswear || Sweater || Jersey Fancy || Khaki green || Solid,Ladieswear,Sweater,Jersey Fancy,Khaki green,Solid,0.9752526929912587,10.980320481231837,4.3076923076923075,52,false,true,true,2.1983635296233506,8.010256410256412
862,Ladieswear || Vest top || Jersey Basic || Khaki green || Solid,Ladieswear,Vest top,Jersey Basic,Khaki green,Solid,1.1069865700920478,10.943917212021633,1.0,39,false,true,true,,
863,Divided || Top || Jersey Fancy || Green || Solid,Divided,Top,Jersey Fancy,Green,Solid,0.7437355543516114,10.938855901653994,2.6153846153846154,52,false,false,true,2.6609765116647415,13.310256410256411
864,Ladieswear || Blazer || Dressed || Beige || Check,Ladieswear,Blazer,Dressed,Beige,Check,0.8568394816308121,10.938308335784853,5.384615384615385,52,false,true,true,3.418357001944982,29.519230769230774
865,"Ladieswear || Dress || Under-, Nightwear || Black || Solid",Ladieswear,Dress,"Under-, Nightwear",Black,Solid,1.019271779480294,10.913855861533065,5.846153846153846,52,false,true,true,2.3495420760818164,9.480769230769228
866,Divided || Skirt || Skirts || Yellow || All over pattern,Divided,Skirt,Skirts,Yellow,All over pattern,1.9597648180518035,10.895161631196826,2.076923076923077,40,false,true,true,2.4833028002060256,10.980769230769228
867,Ladieswear || Necklace || Accessories || Metal || Solid,Ladieswear,Necklace,Accessories,Metal,Solid,0.990529318746819,10.891405633817467,75.46153846153847,52,true,true,true,2.3914150936411485,9.928948491160904
868,Sport || Shorts || Jersey Fancy || Grey || Solid,Sport,Shorts,Jersey Fancy,Grey,Solid,0.9442388775570052,10.872316610685024,2.230769230769231,52,false,true,true,2.1031956276879433,7.192307692307695
869,"Divided || Underwear bottom || Under-, Nightwear || Pink || Lace",Divided,Underwear bottom,"Under-, Nightwear",Pink,Lace,1.039695598519128,10.860857793863463,0.46153846153846156,41,false,true,true,,
870,Ladieswear || Dress || Dresses Ladies || Yellow || All over pattern,Ladieswear,Dress,Dresses Ladies,Yellow,All over pattern,1.0956710704685673,10.84597305553407,7.6923076923076925,52,false,true,true,3.1194371005278705,21.633635595174056
871,Menswear || Shorts || Jersey Basic || Blue || Melange,Menswear,Shorts,Jersey Basic,Blue,Melange,1.0526972069461151,10.818583723848816,3.0,52,false,true,true,2.4960621439597857,11.134615384615383
872,Ladieswear || Trousers || Jersey Fancy || Green || Solid,Ladieswear,Trousers,Jersey Fancy,Green,Solid,,10.813856425735285,0.8461538461538461,17,false,false,false,3.109633139456796,21.412820512820517
873,"Ladieswear || Bra || Under-, Nightwear || Mole || Solid",Ladieswear,Bra,"Under-, Nightwear",Mole,Solid,1.0327818896458398,10.766939879890513,1.0,40,false,true,true,2.396729091908188,9.987179487179485
874,Sport || Hoodie || Jersey Fancy || Grey || Melange,Sport,Hoodie,Jersey Fancy,Grey,Melange,1.1151932226805228,10.76003720193696,1.3076923076923077,52,false,true,true,2.336614841580357,9.346153846153845
875,Ladieswear || Trousers || Trousers || Black || Denim,Ladieswear,Trousers,Trousers,Black,Denim,0.9416398480922595,10.740589470277195,6.846153846153846,52,false,true,true,2.4493827985160452,10.581196581196583
876,Ladieswear || Sarong || Swimwear || White || Placement print,Ladieswear,Sarong,Swimwear,White,Placement print,0.5409109690113134,10.738089317063197,0.38461538461538464,33,false,false,true,,
877,Menswear || Trousers || Trousers Denim || Black || Denim,Menswear,Trousers,Trousers Denim,Black,Denim,1.0407427322776055,10.721170460058733,26.923076923076923,52,true,true,true,2.166096533509856,7.724163010950148
878,Divided || T-shirt || Jersey Fancy || Blue || Placement print,Divided,T-shirt,Jersey Fancy,Blue,Placement print,1.4984927373699057,10.718331404198647,3.1538461538461537,52,false,true,true,3.0846115630280257,20.858974358974365
879,Divided || T-shirt || Jersey Fancy || Khaki green || Solid,Divided,T-shirt,Jersey Fancy,Khaki green,Solid,1.0662711593456369,10.67836644227937,3.5384615384615383,52,false,true,true,2.420254162042522,10.24871794871795
880,"Ladieswear || Pyjama bottom || Under-, Nightwear || Black || All over pattern",Ladieswear,Pyjama bottom,"Under-, Nightwear",Black,All over pattern,0.9252081724749336,10.674873561351793,1.3846153846153846,52,false,true,true,2.362304327695668,9.615384615384615
881,Ladieswear || Trousers || Trousers || Red || Solid,Ladieswear,Trousers,Trousers,Red,Solid,1.0010579933383588,10.639168691461618,11.76923076923077,52,true,true,true,2.352069295528831,9.50728993228993
882,Divided || Leggings/Tights || Trousers || Black || Solid,Divided,Leggings/Tights,Trousers,Black,Solid,0.88207685256296,10.616785927388781,5.769230769230769,52,false,true,true,2.018680978847283,6.528388278388278
883,Ladieswear || Blazer || Dressed || Red || Check,Ladieswear,Blazer,Dressed,Red,Check,,10.61445069392781,2.5384615384615383,48,false,false,true,2.3838105329166317,9.846153846153848
884,Divided || Vest top || Blouses || Pink || Solid,Divided,Vest top,Blouses,Pink,Solid,1.5352324858847057,10.606742091437106,5.615384615384615,52,false,true,true,1.7736477192850089,4.892307692307692
885,"Ladieswear || Bra || Under-, Nightwear || Red || Lace",Ladieswear,Bra,"Under-, Nightwear",Red,Lace,0.8989437158013616,10.59917958952489,8.0,52,false,true,true,1.5720078029849285,3.8163086913086914
886,Ladieswear || T-shirt || Jersey Fancy || Black || Melange,Ladieswear,T-shirt,Jersey Fancy,Black,Melange,0.9514923015712046,10.594338985546644,2.1538461538461537,52,false,true,true,2.7749896837773194,15.038461538461537
887,Menswear || T-shirt || Jersey Fancy || White || All over pattern,Menswear,T-shirt,Jersey Fancy,White,All over pattern,1.0469115878944277,10.590592053906112,2.5384615384615383,28,false,true,true,2.6329028987623775,12.914102564102564
888,Ladieswear || Jacket || Outdoor || Khaki green || Solid,Ladieswear,Jacket,Outdoor,Khaki green,Solid,0.8404963280706982,10.579026292313511,14.0,52,true,false,true,1.7811170078216643,4.936483815329969
889,Ladieswear || Shirt || Blouses || Blue || Stripe,Ladieswear,Shirt,Blouses,Blue,Stripe,1.4536656663881506,10.56042223964946,14.384615384615385,52,true,true,true,2.67300601402747,13.48344124882289
890,Divided || Trousers || Trousers || Grey || Denim,Divided,Trousers,Trousers,Grey,Denim,,10.550457732264247,3.8461538461538463,26,false,false,true,2.9448437555330274,18.007692307692302
891,Ladieswear || Top || Blouses || Beige || All over pattern,Ladieswear,Top,Blouses,Beige,All over pattern,0.8920214265576544,10.536488958381808,3.6923076923076925,50,false,true,true,1.7915457711825789,4.998717948717949
892,Menswear || Polo shirt || Knitwear || Blue || Solid,Menswear,Polo shirt,Knitwear,Blue,Solid,1.0816581678441055,10.521171772253307,5.846153846153846,50,false,true,true,1.9493057380564516,6.023809523809525
893,Menswear || T-shirt || Jersey Fancy || Black || Placement print,Menswear,T-shirt,Jersey Fancy,Black,Placement print,1.0662397073864531,10.507073727630758,7.846153846153846,52,false,true,true,2.6617060076031196,13.320699492814878
894,Divided || Jumpsuit/Playsuit || Dresses Ladies || Orange || All over pattern,Divided,Jumpsuit/Playsuit,Dresses Ladies,Orange,All over pattern,0.9665998663994656,10.491542706371305,0.6153846153846154,46,false,true,true,3.1123750582316427,21.474358974358974
895,Ladieswear || Bikini top || Swimwear || White || Lace,Ladieswear,Bikini top,Swimwear,White,Lace,1.7541386697828416,10.485816458100242,1.1538461538461537,27,false,true,true,3.3947664913318647,28.8076923076923
896,Menswear || T-shirt || Jersey Fancy || Black || Solid,Menswear,T-shirt,Jersey Fancy,Black,Solid,1.0722557022491226,10.481423777306834,4.615384615384615,52,false,true,true,2.5322276266190977,11.58150183150183
897,Ladieswear || Bikini top || Swimwear || Lilac Purple || Solid,Ladieswear,Bikini top,Swimwear,Lilac Purple,Solid,1.8343503629322977,10.467436633078393,3.923076923076923,52,false,true,true,2.1737522211510774,7.791208791208792
898,Ladieswear || Sweater || Jersey Fancy || Black || Solid,Ladieswear,Sweater,Jersey Fancy,Black,Solid,1.4356320099023987,10.464956984886024,11.307692307692308,52,true,true,true,2.438000952991826,10.450128503974659
899,Sport || T-shirt || Jersey Fancy || Black || All over pattern,Sport,T-shirt,Jersey Fancy,Black,All over pattern,1.1200279908294637,10.451058166576129,2.769230769230769,52,false,true,true,1.8967352955177983,5.664102564102565
900,Ladieswear || Blouse || Blouses || Orange || All over pattern,Ladieswear,Blouse,Blouses,Orange,All over pattern,0.6128098074330205,10.41295156813658,6.615384615384615,52,false,false,true,3.0152251135907244,19.393681318681313
901,Divided || Blouse || Blouses || White || Solid,Divided,Blouse,Blouses,White,Solid,1.2672992339126892,10.391392640743216,22.307692307692307,52,true,true,true,2.711506186543467,14.051929463667653
902,Divided || Blazer || Outdoor || Black || Check,Divided,Blazer,Outdoor,Black,Check,0.5636071948521021,10.386967980487714,1.5384615384615385,51,false,false,true,,
903,Divided || Sweater || Knitwear || Beige || Stripe,Divided,Sweater,Knitwear,Beige,Stripe,,10.373967499598006,1.0769230769230769,44,false,false,true,2.803360380906535,15.5
904,Ladieswear || Heeled sandals || Shoes || Orange || Solid,Ladieswear,Heeled sandals,Shoes,Orange,Solid,1.593612073668395,10.367084315728258,3.3076923076923075,52,false,true,true,2.4518888807593266,10.61025641025641
905,Ladieswear || Dress || Blouses || Brown || All over pattern,Ladieswear,Dress,Blouses,Brown,All over pattern,1.473065913250385,10.363576904499904,2.3076923076923075,51,false,true,true,2.2481830578451003,8.47051282051282
906,Menswear || Shorts || Shorts || Brown || Solid,Menswear,Shorts,Shorts,Brown,Solid,1.1285396399980827,10.360782451803667,1.0,19,false,true,false,2.280680257605996,8.783333333333335
907,Ladieswear || Other accessories || Accessories || Metal || Solid,Ladieswear,Other accessories,Accessories,Metal,Solid,1.0500313916614148,10.358645406825667,10.538461538461538,52,true,true,true,2.2868257458144683,8.843641815700641
908,Sport || T-shirt || Jersey Fancy || Grey || Melange,Sport,T-shirt,Jersey Fancy,Grey,Melange,0.9681878565118897,10.34855730261261,7.769230769230769,52,false,true,true,3.085672304529897,20.882173382173384
909,Ladieswear || Trousers || Trousers Denim || Green || Denim,Ladieswear,Trousers,Trousers Denim,Green,Denim,1.0299508803626303,10.336898427727604,1.5384615384615385,52,false,true,true,2.630781420311399,12.884615384615383
910,"Ladieswear || Pyjama bottom || Under-, Nightwear || Blue || All over pattern",Ladieswear,Pyjama bottom,"Under-, Nightwear",Blue,All over pattern,0.8049821484910612,10.335223588340948,3.230769230769231,52,false,false,true,1.1876870624551505,2.2794871794871794
911,Ladieswear || Blazer || Dressed || Grey || Check,Ladieswear,Blazer,Dressed,Grey,Check,0.6534367696106015,10.332835636605536,3.230769230769231,52,false,false,true,1.546743843095177,3.6961538461538463
912,Divided || Hat/beanie || Accessories || White || Solid,Divided,Hat/beanie,Accessories,White,Solid,1.024669718770438,10.324935821754117,0.6923076923076923,46,false,true,true,2.6363062962433688,12.961538461538462
913,Ladieswear || Socks || Socks and Tights || Beige || Solid,Ladieswear,Socks,Socks and Tights,Beige,Solid,1.0452813062435717,10.320138989173508,4.846153846153846,52,false,true,true,2.066770020902938,6.899267399267399
914,Ladieswear || Shorts || Shorts || White || All over pattern,Ladieswear,Shorts,Shorts,White,All over pattern,0.7758811466340125,10.317462410704703,3.230769230769231,49,false,false,true,2.7314852854932252,14.355677655677654
915,Ladieswear || Blouse || Blouses || White || Embroidery,Ladieswear,Blouse,Blouses,White,Embroidery,1.4348287151636743,10.310368333976847,11.153846153846153,52,true,true,true,2.8409280271414135,16.131656804733726
916,"Ladieswear || Pyjama set || Under-, Nightwear || Blue || Solid",Ladieswear,Pyjama set,"Under-, Nightwear",Blue,Solid,0.9990696702033136,10.308344265416393,2.3846153846153846,47,false,true,true,2.61167107410898,12.621794871794872
917,Menswear || T-shirt || Jersey Fancy || Grey || Placement print,Menswear,T-shirt,Jersey Fancy,Grey,Placement print,1.0259266762953843,10.286279508826444,1.4615384615384615,52,false,true,true,2.0937615954545845,7.115384615384617
918,Ladieswear || Skirt || Skirts || Red || Solid,Ladieswear,Skirt,Skirts,Red,Solid,1.3246884610105205,10.276798226328586,8.0,52,false,true,true,2.8454163386520093,16.208721833721835
919,Ladieswear || T-shirt || Jersey Fancy || Orange || Solid,Ladieswear,T-shirt,Jersey Fancy,Orange,Solid,1.9247532600091304,10.25144952518925,4.769230769230769,52,false,true,true,2.273050649430185,8.70897435897436
920,Ladieswear || Bodysuit || Jersey Basic || Black || Solid,Ladieswear,Bodysuit,Jersey Basic,Black,Solid,0.6255400161318532,10.249311907649215,6.076923076923077,52,false,false,true,1.6539454148115316,4.227564102564103
921,Divided || Vest top || Jersey Fancy || Green || Solid,Divided,Vest top,Jersey Fancy,Green,Solid,0.9273023579153704,10.22323925883473,2.076923076923077,51,false,true,true,,
