rank_unguarded,style_key,index_group_name,product_type_name,garment_group_name,perceived_colour_master_name,graphical_appearance_name,price_index_level,predicted_intensity,guard1_n_active_articles_trailing_mean,guard3_n_weeks_active_trailing,guard1_pass,guard2_pass,guard3_pass,all_guards_pass
1,Ladieswear || Hoodie || Jersey Basic || Black || Solid,Ladieswear,Hoodie,Jersey Basic,Black,Solid,1.0597463949766324,48.00784516621666,2.1538461538461537,52,false,true,true,false
515,Sport || Bra || Jersey Fancy || White || Solid,Sport,Bra,Jersey Fancy,White,Solid,0.7403814737497293,7.398761637029779,7.384615384615385,52,false,false,true,false
516,Divided || Jacket || Outdoor || White || Solid,Divided,Jacket,Outdoor,White,Solid,1.1949974853310983,7.390209108364877,4.461538461538462,52,false,true,true,false
517,Ladieswear || Socks || Socks and Tights || Grey || All over pattern,Ladieswear,Socks,Socks and Tights,Grey,All over pattern,0.6203524407812683,7.3620137569561575,11.0,52,true,false,true,false
518,Divided || Dungarees || Trousers Denim || Blue || Denim,Divided,Dungarees,Trousers Denim,Blue,Denim,1.1759312354396103,7.361236200425262,5.153846153846154,52,false,true,true,false
519,Ladieswear || Scarf || Accessories || Beige || Check,Ladieswear,Scarf,Accessories,Beige,Check,0.8595726642911077,7.330595352158012,2.5384615384615383,52,false,true,true,false
520,Divided || T-shirt || Jersey Fancy || Black || Front print,Divided,T-shirt,Jersey Fancy,Black,Front print,1.7641382544753073,7.326656201577791,1.0769230769230769,47,false,true,true,false
521,Divided || Shirt || Blouses || Black || All over pattern,Divided,Shirt,Blouses,Black,All over pattern,1.2312910059238429,7.314306198266271,8.846153846153847,52,false,true,true,false
522,Ladieswear || Dress || Jersey Fancy || Red || Solid,Ladieswear,Dress,Jersey Fancy,Red,Solid,1.1696929239648979,7.313212244653826,22.615384615384617,52,true,true,true,true
523,Divided || Shirt || Blouses || Black || Solid,Divided,Shirt,Blouses,Black,Solid,1.54274390236219,7.296544483491061,10.461538461538462,52,true,true,true,true
524,Divided || Dress || Dresses Ladies || Black || Glittering/Metallic,Divided,Dress,Dresses Ladies,Black,Glittering/Metallic,0.5465947975995882,7.286212566067006,8.692307692307692,52,false,false,true,false
525,Menswear || T-shirt || Jersey Basic || Red || Solid,Menswear,T-shirt,Jersey Basic,Red,Solid,1.2674968602843621,7.286187179530346,2.4615384615384617,52,false,true,true,false
526,Divided || Blazer || Outdoor || Black || Solid,Divided,Blazer,Outdoor,Black,Solid,1.0461546075241155,7.270854332390211,3.769230769230769,52,false,true,true,false
527,Ladieswear || Hoodie || Jersey Fancy || Beige || Solid,Ladieswear,Hoodie,Jersey Fancy,Beige,Solid,0.8975190500799998,7.256497698368388,3.230769230769231,52,false,true,true,false
528,Divided || Dress || Dresses Ladies || Black || Front print,Divided,Dress,Dresses Ladies,Black,Front print,2.2235817575083425,7.243240294922643,0.38461538461538464,23,false,true,false,false
529,Menswear || T-shirt || Jersey Basic || Khaki green || Melange,Menswear,T-shirt,Jersey Basic,Khaki green,Melange,1.0392426736288476,7.237123192661125,2.1538461538461537,52,false,true,true,false
530,Divided || Hoodie || Jersey Fancy || Black || Solid,Divided,Hoodie,Jersey Fancy,Black,Solid,1.1391736414288813,7.234793816109374,0.5384615384615384,21,false,true,false,false
531,Ladieswear || Swimwear bottom || Swimwear || White || Other structure,Ladieswear,Swimwear bottom,Swimwear,White,Other structure,0.8531071788166162,7.229279881478099,14.0,52,true,true,true,true
532,Ladieswear || Bodysuit || Jersey Fancy || White || Solid,Ladieswear,Bodysuit,Jersey Fancy,White,Solid,1.176839218199479,7.225226857323722,7.384615384615385,52,false,true,true,false
533,Menswear || T-shirt || Jersey Basic || Grey || Melange,Menswear,T-shirt,Jersey Basic,Grey,Melange,1.318642446992082,7.222339125664721,14.76923076923077,52,true,true,true,true
534,Divided || Sweater || Jersey Fancy || Pink || Colour blocking,Divided,Sweater,Jersey Fancy,Pink,Colour blocking,1.170247204237787,7.220041162016392,1.2307692307692308,39,false,true,true,false
535,Divided || Sweater || Jersey Fancy || Blue || Placement print,Divided,Sweater,Jersey Fancy,Blue,Placement print,0.8594906493105048,7.193333160971161,1.1538461538461537,47,false,true,true,false
536,Ladieswear || Dress || Dresses Ladies || Blue || Check,Ladieswear,Dress,Dresses Ladies,Blue,Check,1.5940276666240427,7.192212547331604,0.3076923076923077,29,false,true,true,false
537,Divided || Sweater || Jersey Fancy || Black || Solid,Divided,Sweater,Jersey Fancy,Black,Solid,1.4938032146497402,7.191949135950255,9.307692307692308,52,false,true,true,false
538,Ladieswear || Trousers || Trousers || Black || All over pattern,Ladieswear,Trousers,Trousers,Black,All over pattern,0.8397719986682725,7.188464306686015,9.846153846153847,52,false,false,true,false
539,Ladieswear || Vest top || Jersey Basic || Grey || Melange,Ladieswear,Vest top,Jersey Basic,Grey,Melange,0.953044041450777,7.183462112749938,5.615384615384615,41,false,true,true,false
540,Menswear || Socks || Socks and Tights || Green || All over pattern,Menswear,Socks,Socks and Tights,Green,All over pattern,0.7900416624326796,7.177365216847004,4.615384615384615,49,false,false,true,false
541,Divided || Sweater || Jersey Fancy || Grey || Solid,Divided,Sweater,Jersey Fancy,Grey,Solid,1.0878054897302847,7.17639925775163,2.769230769230769,52,false,true,true,false
542,Ladieswear || Trousers || Trousers Denim || Grey || Denim,Ladieswear,Trousers,Trousers Denim,Grey,Denim,1.0677896729468044,7.158941818219935,2.923076923076923,51,false,true,true,false
543,Ladieswear || Sweater || Jersey Fancy || White || Solid,Ladieswear,Sweater,Jersey Fancy,White,Solid,0.829495104430299,7.158557075007696,7.384615384615385,52,false,false,true,false
544,Ladieswear || Swimsuit || Swimwear || Black || Other structure,Ladieswear,Swimsuit,Swimwear,Black,Other structure,1.0760640034686164,7.152982890233746,4.846153846153846,51,false,true,true,false
545,Ladieswear || Dress || Dresses Ladies || Black || Other structure,Ladieswear,Dress,Dresses Ladies,Black,Other structure,1.4400267887040965,7.146008324298606,6.076923076923077,51,false,true,true,false
546,Ladieswear || Blouse || Blouses || Khaki green || Solid,Ladieswear,Blouse,Blouses,Khaki green,Solid,1.468365220189152,7.125759597317904,12.23076923076923,52,true,true,true,true
547,Ladieswear || Swimwear bottom || Swimwear || Black || Solid,Ladieswear,Swimwear bottom,Swimwear,Black,Solid,1.1305808380431586,7.122015988471329,42.61538461538461,52,true,true,true,true
548,Ladieswear || T-shirt || Jersey Fancy || Black || Front print,Ladieswear,T-shirt,Jersey Fancy,Black,Front print,1.0626936985757953,7.109849659084633,2.769230769230769,47,false,true,true,false
549,"Ladieswear || Underwear bottom || Under-, Nightwear || Black || All over pattern",Ladieswear,Underwear bottom,"Under-, Nightwear",Black,All over pattern,1.1059464910519834,7.107467953176403,9.307692307692308,52,false,true,true,false
550,Divided || Blouse || Blouses || Black || Solid,Divided,Blouse,Blouses,Black,Solid,1.0860177056769382,7.093889709615169,17.46153846153846,52,true,true,true,true
551,Ladieswear || Hair clip || Accessories || Black || Solid,Ladieswear,Hair clip,Accessories,Black,Solid,1.0006439150032196,7.079682197428356,7.846153846153846,47,false,true,true,false
552,Ladieswear || Socks || Socks and Tights || Pink || Solid,Ladieswear,Socks,Socks and Tights,Pink,Solid,1.1559402441539106,7.078353539797719,2.923076923076923,46,false,true,true,false
553,Ladieswear || Scarf || Accessories || Beige || Solid,Ladieswear,Scarf,Accessories,Beige,Solid,4.307036302137416,7.077661568135889,4.230769230769231,52,false,true,true,false
554,Ladieswear || Trousers || Trousers || Beige || Check,Ladieswear,Trousers,Trousers,Beige,Check,1.0432296642446954,7.071753805135122,11.692307692307692,52,true,true,true,true
555,"Ladieswear || Bra || Under-, Nightwear || Green || Solid",Ladieswear,Bra,"Under-, Nightwear",Green,Solid,1.369045643941178,7.042273283523286,5.153846153846154,52,false,true,true,false
556,"Divided || Socks || Under-, Nightwear || Black || Solid",Divided,Socks,"Under-, Nightwear",Black,Solid,0.9915603128859611,7.019269662864366,1.3076923076923077,47,false,true,true,false
557,Divided || Scarf || Accessories || Black || Solid,Divided,Scarf,Accessories,Black,Solid,1.0151427034098277,7.018064989796219,1.6153846153846154,37,false,true,true,false
558,Divided || Cardigan || Knitwear || White || Solid,Divided,Cardigan,Knitwear,White,Solid,1.3560294895992842,7.014376688239977,5.0,52,false,true,true,false
559,Divided || Shirt || Blouses || Green || Check,Divided,Shirt,Blouses,Green,Check,1.0385557870391615,7.013298710197715,1.4615384615384615,51,false,true,true,false
560,Divided || Skirt || Skirts || Black || Denim,Divided,Skirt,Skirts,Black,Denim,1.2607316955275916,6.992682559996605,6.538461538461538,52,false,true,true,false
561,Ladieswear || Top || Knitwear || White || Solid,Ladieswear,Top,Knitwear,White,Solid,1.9978807951120516,6.9898860385555155,1.4615384615384615,51,false,true,true,false
562,Ladieswear || Skirt || Skirts || Khaki green || Solid,Ladieswear,Skirt,Skirts,Khaki green,Solid,1.2986079960419858,6.98520148916734,7.076923076923077,52,false,true,true,false
563,Ladieswear || Sweater || Knitwear || Red || Application/3D,Ladieswear,Sweater,Knitwear,Red,Application/3D,0.8998998998998999,6.969266178046338,0.6923076923076923,35,false,true,true,false
564,Ladieswear || Dress || Dresses Ladies || Black || Dot,Ladieswear,Dress,Dresses Ladies,Black,Dot,1.2361252943750913,6.964231641391612,2.4615384615384617,44,false,true,true,false
565,Divided || Dress || Jersey Basic || Red || Solid,Divided,Dress,Jersey Basic,Red,Solid,1.1075627946078344,6.9611051015921275,4.6923076923076925,52,false,true,true,false
566,"Menswear || Pyjama bottom || Under-, Nightwear || Grey || Melange",Menswear,Pyjama bottom,"Under-, Nightwear",Grey,Melange,1.0677386549775931,6.954462960631994,1.8461538461538463,50,false,true,true,false
567,Ladieswear || Jumpsuit/Playsuit || Trousers || Beige || Solid,Ladieswear,Jumpsuit/Playsuit,Trousers,Beige,Solid,0.6426699270709776,6.953730371454822,4.384615384615385,52,false,false,true,false
568,Divided || Sweater || Jersey Fancy || White || Embroidery,Divided,Sweater,Jersey Fancy,White,Embroidery,0.8967075831433874,6.945990887513376,0.7692307692307693,42,false,true,true,false
569,Ladieswear || Dress || Jersey Basic || Grey || Melange,Ladieswear,Dress,Jersey Basic,Grey,Melange,1.3728163464840102,6.943859962407971,7.3076923076923075,52,false,true,true,false
570,Ladieswear || T-shirt || Jersey Basic || Pink || Solid,Ladieswear,T-shirt,Jersey Basic,Pink,Solid,0.8409532899777961,6.94301965315188,8.538461538461538,49,false,false,true,false
571,Divided || Sweater || Knitwear || Red || Other structure,Divided,Sweater,Knitwear,Red,Other structure,1.2502085070892408,6.925699905756925,0.8461538461538461,49,false,true,true,false
572,Ladieswear || Blazer || Dressed || Turquoise || Solid,Ladieswear,Blazer,Dressed,Turquoise,Solid,0.8256400844269064,6.925319753926277,3.0,49,false,false,true,false
573,Ladieswear || Dress || Jersey Fancy || Black || Solid,Ladieswear,Dress,Jersey Fancy,Black,Solid,1.0163761722450089,6.922851229787368,104.23076923076923,52,true,true,true,true
574,Ladieswear || Ballerinas || Shoes || Black || Solid,Ladieswear,Ballerinas,Shoes,Black,Solid,3.517843275741383,6.918204896998794,16.692307692307693,52,true,true,true,true
575,Divided || Sweater || Jersey Fancy || Turquoise || Solid,Divided,Sweater,Jersey Fancy,Turquoise,Solid,1.3385503038523283,6.881772928868577,1.4615384615384615,24,false,true,false,false
576,Ladieswear || Dress || Dresses Ladies || Black || Lace,Ladieswear,Dress,Dresses Ladies,Black,Lace,1.4834862195647724,6.8784865256695165,5.923076923076923,52,false,true,true,false
577,Ladieswear || Shirt || Blouses || Blue || Stripe,Ladieswear,Shirt,Blouses,Blue,Stripe,0.9899779369504461,6.8673382940020975,17.384615384615383,52,true,true,true,true
578,Divided || Sweater || Unknown || Black || Solid,Divided,Sweater,Unknown,Black,Solid,1.0952026136298505,6.866552805946971,2.230769230769231,30,false,true,true,false
579,Divided || Shorts || Trousers Denim || Black || Denim,Divided,Shorts,Trousers Denim,Black,Denim,1.0983850914611109,6.865207550512579,11.461538461538462,52,true,true,true,true
580,Ladieswear || Sweater || Jersey Fancy || Khaki green || Solid,Ladieswear,Sweater,Jersey Fancy,Khaki green,Solid,1.1492837366501751,6.862390762629206,3.3076923076923075,52,false,true,true,false
581,Ladieswear || T-shirt || Jersey Basic || Blue || Melange,Ladieswear,T-shirt,Jersey Basic,Blue,Melange,0.9876312462206583,6.856023724134121,5.615384615384615,46,false,true,true,false
582,Ladieswear || Bikini top || Swimwear || Green || Solid,Ladieswear,Bikini top,Swimwear,Green,Solid,1.001137695044549,6.851011744536013,16.23076923076923,52,true,true,true,true
583,Ladieswear || Swimsuit || Swimwear || Black || Solid,Ladieswear,Swimsuit,Swimwear,Black,Solid,1.0467371343364356,6.848343360438096,24.23076923076923,52,true,true,true,true
584,Divided || Cardigan || Jersey Fancy || Pink || Solid,Divided,Cardigan,Jersey Fancy,Pink,Solid,1.2743674055429013,6.8479018102421065,2.769230769230769,51,false,true,true,false
585,Ladieswear || Swimwear bottom || Swimwear || Red || Solid,Ladieswear,Swimwear bottom,Swimwear,Red,Solid,1.0234922305296945,6.837897868388632,10.384615384615385,52,true,true,true,true
586,Divided || Sneakers || Shoes || White || Solid,Divided,Sneakers,Shoes,White,Solid,1.0830280755110373,6.8369238435538975,1.0769230769230769,43,false,true,true,false
587,Menswear || Trousers || Trousers Denim || Grey || Denim,Menswear,Trousers,Trousers Denim,Grey,Denim,1.1155251876708683,6.8323993204318345,15.0,52,true,true,true,true
588,Divided || Jacket || Outdoor || Beige || Solid,Divided,Jacket,Outdoor,Beige,Solid,1.4990513121326923,6.826269815412226,17.76923076923077,52,true,true,true,true
589,Ladieswear || Sweater || Knitwear || Brown || Melange,Ladieswear,Sweater,Knitwear,Brown,Melange,0.8290340418513956,6.82337689378916,6.076923076923077,52,false,false,true,false
590,Ladieswear || Trousers || Trousers || Blue || Solid,Ladieswear,Trousers,Trousers,Blue,Solid,0.9816783930266334,6.8200784827141945,38.84615384615385,52,true,true,true,true
591,Ladieswear || Trousers || Trousers Denim || Green || Denim,Ladieswear,Trousers,Trousers Denim,Green,Denim,0.9273680843927059,6.812741461887509,1.9230769230769231,52,false,true,true,false
592,Ladieswear || Swimwear bottom || Swimwear || Yellow || Other structure,Ladieswear,Swimwear bottom,Swimwear,Yellow,Other structure,1.0937946917551424,6.7925673045723025,8.153846153846153,52,false,true,true,false
593,Divided || Trousers || Trousers || Grey || Denim,Divided,Trousers,Trousers,Grey,Denim,,6.779024813398493,3.8461538461538463,42,false,false,true,false
594,"Ladieswear || Pyjama bottom || Under-, Nightwear || Black || All over pattern",Ladieswear,Pyjama bottom,"Under-, Nightwear",Black,All over pattern,1.020211356364929,6.775754708889603,1.1538461538461537,50,false,true,true,false
595,Divided || Sweater || Jersey Fancy || Pink || Placement print,Divided,Sweater,Jersey Fancy,Pink,Placement print,1.067976764306019,6.76938292627378,2.076923076923077,51,false,true,true,false
596,Ladieswear || Trousers || Trousers || White || Solid,Ladieswear,Trousers,Trousers,White,Solid,1.078104562667591,6.758463654268653,27.46153846153846,52,true,true,true,true
597,Sport || Vest top || Jersey Fancy || Black || Melange,Sport,Vest top,Jersey Fancy,Black,Melange,0.9492027589944521,6.751139183408421,5.3076923076923075,52,false,true,true,false
598,Ladieswear || Jumpsuit/Playsuit || Trousers || White || Solid,Ladieswear,Jumpsuit/Playsuit,Trousers,White,Solid,0.8433803759688135,6.737366946110367,5.923076923076923,52,false,false,true,false
599,Ladieswear || Swimwear bottom || Swimwear || White || All over pattern,Ladieswear,Swimwear bottom,Swimwear,White,All over pattern,1.0606955343187263,6.737252140153883,21.384615384615383,52,true,true,true,true
600,Ladieswear || Dress || Dresses Ladies || White || Solid,Ladieswear,Dress,Dresses Ladies,White,Solid,1.0307013599616224,6.714446093974995,36.0,52,true,true,true,true
601,Ladieswear || Vest top || Jersey Fancy || Black || Solid,Ladieswear,Vest top,Jersey Fancy,Black,Solid,0.9619564214273166,6.710978902022569,31.153846153846153,52,true,true,true,true
602,Sport || T-shirt || Jersey Fancy || Green || Solid,Sport,T-shirt,Jersey Fancy,Green,Solid,0.9692686795445532,6.697974308020785,1.0,37,false,true,true,false
603,Ladieswear || Top || Jersey Fancy || Black || Other structure,Ladieswear,Top,Jersey Fancy,Black,Other structure,1.130082788509508,6.6944110809522535,3.923076923076923,50,false,true,true,false
604,Ladieswear || Sweater || Jersey Fancy || Yellow || Melange,Ladieswear,Sweater,Jersey Fancy,Yellow,Melange,0.579931559821225,6.687580161008592,2.1538461538461537,52,false,false,true,false
605,Divided || Trousers || Trousers || Blue || Placement print,Divided,Trousers,Trousers,Blue,Placement print,1.0127943262411347,6.678721273838487,1.0,51,false,true,true,false
606,Ladieswear || Swimsuit || Swimwear || White || Stripe,Ladieswear,Swimsuit,Swimwear,White,Stripe,0.9871040957391932,6.673806462242813,3.1538461538461537,49,false,true,true,false
607,Ladieswear || Shirt || Blouses || Black || Check,Ladieswear,Shirt,Blouses,Black,Check,2.4878176578464757,6.668299537100851,1.9230769230769231,30,false,true,true,false
